job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://energyjobsearch.com/jobs/engineering/1287392,energyjobsearch,Downstream Sustainability Specialist,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287819,energyjobsearch,Motorman,IPS Powerful People,"Pensacola, Florida, United States","Short Description As a Motorman, you'll ensure our vessels operate flawlessly on exciting future projects. You'll maintain vital machinery, directly impacting our success. Ready to power our ope...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/engineering/1287391,energyjobsearch,Mechanical Project Engineer,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1287386,energyjobsearch,Lead Mechanical Project Engineer,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/engineering/1287388,energyjobsearch,Electrical Project Engineer,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1269334,energyjobsearch,Computational Research Expert (Material Discovery),Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1231528,energyjobsearch,Intermediate Embedded Developer,Emerson,"Warsaw, Woj. Mazowieckie, Poland","Emerson is a global leader in automation technology and software. We help customers in critical industries, such as energy, chemicals, power and renewables, life sciences, and factory automation, o...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1287708,energyjobsearch,Senior Electrical Engineer - Installation Design,Emerson,"Pittsburgh, Pennsylvania, United States","As part of Emerson Power & Water Solutions' business, you will be based in our new headquarters, located in Cranberry Township, PA, and will join a diverse team of engineers who provide fully engin...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1256086,energyjobsearch,OOW Engineering Watch DP,Global Project Services AG,"Gdansk, Pomeranian Voivodeship, Poland","Saipem is a global leader in the engineering and construction of major projects for the energy and infrastructure sectors, both offshore and onshore. Saipem is ""One Company"" organized into busine...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1269694,energyjobsearch,Pipe Fitter,Global Project Services AG,"Zagreb, Croatia","Company Description: Saipem is a global leader in the engineering and construction of major projects for the energy and infrastructure sectors, both offshore and onshore. Saipem is ""One Comp...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/engineering/1255894,energyjobsearch,C&I Project Engineer,Bilfinger,"Swansea, Wales, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/engineering/1255889,energyjobsearch,Electrical Project Engineer,Bilfinger,"Swansea, Wales, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1269567,energyjobsearch,Constructability Lead (ECI),Bilfinger,"Warrington, England, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287340,energyjobsearch,ALTERNANCE - Accompagnement de la transformation digitale du site,Total Energies,"La Celle-sous-Gouzon, Nouvelle-Aquitaine, France","Context & Environment Missions confiées : Gestion des données, IOT, IA : évolution et suivi de la gouvernance site. Développement de projets data, PowerApps, PowerAutomate, PowerBi o...",NOT_APPLICABLE,OTHER | INTERNSHIP_APPRENTICESHIP,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/engineering/1287338,energyjobsearch,Apprenticeship IFP School - Engineer - Energy and Processes prog. (ENEP) - F/M,Total Energies,"La Celle-sous-Gouzon, Nouvelle-Aquitaine, France","Context & Environment Within TotalEnergies , we offer the opportunity to engineering students in their fourth or fifth year (Bac+4 or Bac+5) who wish to prepare for the Energy and Markets, El...",NOT_APPLICABLE,ENGINEERING | INTERNSHIP_APPRENTICESHIP,energyjobsearch_evp.csv,MID_LEVEL
https://energyjobsearch.com/jobs/other/1287892,energyjobsearch,ELSE Graduate Trainee Program,ABB,"Petaling Jaya, Selangor, Malaysia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1176702,energyjobsearch,Geostatistican/Developer - Senior Geostatistican/Developer - Landmark,Halliburton,"Calgary, Alberta, Canada","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287625,energyjobsearch,Brasil - RJ - Macaé - Consultor de Perfuração Insite - Sperry Drilling Svcs,Halliburton,"Macaé, Rio de Janeiro, Brazil","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1269545,energyjobsearch,Operator Assistant II - Cementing,Halliburton,"Prudhoe Bay, Alaska, United States","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287621,energyjobsearch,Associate Mechanical Assembler - Senior Mechanical Assembler,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287617,energyjobsearch,"Technical Professional-Baroid, Sr",Halliburton,"Islamabad, Islamabad, Pakistan","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1287631,energyjobsearch,Suriname - Paramaribo: Tool Technician I - Completion Tools,Halliburton,"Baikunthpur, Chhattisgarh, India","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/technicians-service/1255884,energyjobsearch,Technician II,Vestas,"Pomeroy, Iowa, United States","Join our journey towards wind energy solutions in US, Pocahontas, IA At Vestas, we believe in a world powered by renewable energy. We are a worldwide authority in wind energy, specializing in t...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1269533,energyjobsearch,"Wind Technician II- North Allegheny, PA",Vestas,"Cresson, Pennsylvania, United States","This site is located in North Allegheny, PA which 8 miles from Cresson, PA Offering $2,500 Sign On Bonus* - Details below Join our journey towards wind energy solutions. At Vestas, we be...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/technicians-service/1287606,energyjobsearch,Service Technician - Torres Vedras,Vestas,"Rio Maior, Portugal","At Vestas, we #PowerTheSolution - Can you? Region MED > SBU MED Service > South Area O Departamento de Service é responsável pelo bom funcionamento dos parques eólicos dos nossos clientes, ...",NOT_APPLICABLE,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1287591,energyjobsearch,"Field Trainer (m/f/d) for Wind Turbines Region Bredstedt, Enge-Sande, Flensburg",Vestas,"Husum, Schleswig-Holstein, Germany","Field Trainer (m/f/d) for Wind Turbines at Vestas Deutschland GmbH - Region Bredstedt, Enge-Sande, Flensburg You want to aim high? At Vestas, you can! As the global leader in wind energy,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/engineering/1255781,energyjobsearch,Senior Civil/ Structural Engineer - Power and Industrial,AtkinsRéalis,"Orlando, Florida, United States","Job Description Overview We are seeking a Senior Civil/ Structural Engineer - Power and Industrial to join our Power and Industrial Engineering Team in Orlando, FL; Houston, TX; Bothel...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1287686,energyjobsearch,Associate Channel Director,ABB,"New Berlin, Wisconsin, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,EXECUTIVE
https://energyjobsearch.com/jobs/other/1287743,energyjobsearch,Site Quality Leader,GE Renewable Energy Power and Aviation,"Norwich, Connecticut, United States","Job Description Summary Unison Industries, a GE Aerospace Company, is a global leader providing electrical/mechanical components and solutions for Aviation, Power, Space & Defense, Transport...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1269733,energyjobsearch,AEO Senior Customer Applications Engineer,GE Renewable Energy Power and Aviation,"West Chester, Pennsylvania, United States","Job Description Summary AEO Application Engineering provides customers and sales organizations technical expertise to maximize aeroderivative gas turbine orders in the marine, power and oil ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
https://energyjobsearch.com/jobs/other/1255869,energyjobsearch,Utility Plant Operator III,Engie,"Iowa City, Iowa, United States","What You Can Expect As a Utility Plant Operator III at the University of Iowa Power Plant in Iowa City, you will support the safe, reliable, and efficient operation of campus power generation sy...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED
https://energyjobsearch.com/jobs/other/1287956,energyjobsearch,Licensing & Permitting Lead,IOTA SA,"Dunkirk, Hauts-de-France, France","Description de l'entreprise The company is a global leader in the steel and mining industry. It manufactures a wide range of steel products used in construction, automotive, energy, and industr...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv,SENIOR
